NUMBER OF OBSERVATIONS								
19571								
DAY	MONTH	YEAR	RAIN	PET	GWL	ABS		
04	07	1975	0	3.379722324	-9999	0	-9999	
05	07	1975	0	3.379722324	-9999	0	-9999	
06	07	1975	0	3.379722324	-9999	0	-9999	
07	07	1975	1.421	3.379722324	-9999	0	-9999	
08	07	1975	2.819	3.379722324	7.57	0	-9999	
09	07	1975	2.071	3.379722324	-9999	0	-9999	
10	07	1975	2.97	3.379722324	-9999	0	-9999	
11	07	1975	1.536	3.379722324	-9999	0	-9999	
12	07	1975	2.392	3.379722324	-9999	0	-9999	
13	07	1975	0.406	3.379722324	-9999	0	-9999	
14	07	1975	0.736	3.379722324	-9999	0	-9999	
15	07	1975	0.274	3.379722324	-9999	0	-9999	
16	07	1975	0.118	3.379722324	-9999	0	-9999	
17	07	1975	0.601	3.379722324	-9999	0	-9999	
18	07	1975	0.942	3.379722324	-9999	0	-9999	
19	07	1975	2.008	3.379722324	-9999	0	-9999	
20	07	1975	0.285	3.379722324	-9999	0	-9999	
21	07	1975	0.665	3.379722324	-9999	0	-9999	
22	07	1975	0.153	3.379722324	-9999	0	-9999	
23	07	1975	1.527	3.379722324	-9999	0	-9999	
24	07	1975	0.631	3.379722324	-9999	0	-9999	
25	07	1975	0.152	3.379722324	-9999	0	-9999	
26	07	1975	0.001	3.379722324	-9999	0	-9999	
27	07	1975	0	3.379722324	-9999	0	-9999	
28	07	1975	0	3.379722324	-9999	0	-9999	
29	07	1975	0	3.379722324	-9999	0	-9999	
30	07	1975	0	3.379722324	6.77	0	-9999	
31	07	1975	0	3.379722324	-9999	0	-9999	
01	08	1975	0	3.419174335	-9999	0	-9999	
02	08	1975	0	3.419174335	-9999	0	-9999	
03	08	1975	0	3.419174335	-9999	0	-9999	
04	08	1975	0	3.419174335	-9999	0	-9999	
05	08	1975	0.039	3.419174335	-9999	0	-9999	
06	08	1975	0	3.419174335	-9999	0	-9999	
07	08	1975	0	3.419174335	-9999	0	-9999	
08	08	1975	1.172	3.419174335	-9999	0	-9999	
09	08	1975	0.006	3.419174335	-9999	0	-9999	
10	08	1975	0.015	3.419174335	-9999	0	-9999	
11	08	1975	0.003	3.419174335	-9999	0	-9999	
12	08	1975	0.006	3.419174335	-9999	0	-9999	
13	08	1975	1.929	3.419174335	-9999	0	-9999	
14	08	1975	13.302	3.419174335	-9999	0	-9999	
15	08	1975	0.807	3.419174335	-9999	0	-9999	
16	08	1975	0.008	3.419174335	-9999	0	-9999	
17	08	1975	0.005	3.419174335	-9999	0	-9999	
18	08	1975	0	3.419174335	-9999	0	-9999	
19	08	1975	4.071	3.419174335	-9999	0	-9999	
20	08	1975	0.007	3.419174335	-9999	0	-9999	
21	08	1975	0.392	3.419174335	-9999	0	-9999	
22	08	1975	0.345	3.419174335	-9999	0	-9999	
23	08	1975	0.327	3.419174335	-9999	0	-9999	
24	08	1975	0.015	3.419174335	-9999	0	-9999	
25	08	1975	0	3.419174335	-9999	0	-9999	
26	08	1975	0	3.419174335	-9999	0	-9999	
27	08	1975	0	3.419174335	-9999	0	-9999	
28	08	1975	0	3.419174335	-9999	0	-9999	
29	08	1975	0.004	3.419174335	-9999	0	-9999	
30	08	1975	1.246	3.419174335	5.77	0	-9999	
31	08	1975	0.046	3.419174335	-9999	0	-9999	
01	09	1975	0	2.044929266	-9999	0	-9999	
02	09	1975	0.001	2.044929266	-9999	0	-9999	
03	09	1975	0.033	2.044929266	-9999	0	-9999	
04	09	1975	0.001	2.044929266	-9999	0	-9999	
05	09	1975	0.005	2.044929266	-9999	0	-9999	
06	09	1975	0.005	2.044929266	-9999	0	-9999	
07	09	1975	0	2.044929266	-9999	0	-9999	
08	09	1975	1.084	2.044929266	-9999	0	-9999	
09	09	1975	0.15	2.044929266	-9999	0	-9999	
10	09	1975	2.304	2.044929266	-9999	0	-9999	
11	09	1975	2.465	2.044929266	-9999	0	-9999	
12	09	1975	0.894	2.044929266	-9999	0	-9999	
13	09	1975	1.606	2.044929266	-9999	0	-9999	
14	09	1975	0.007	2.044929266	-9999	0	-9999	
15	09	1975	0.001	2.044929266	-9999	0	-9999	
16	09	1975	0.444	2.044929266	-9999	0	-9999	
17	09	1975	3.607	2.044929266	-9999	0	-9999	
18	09	1975	0.102	2.044929266	-9999	0	-9999	
19	09	1975	1.81	2.044929266	-9999	0	-9999	
20	09	1975	0.001	2.044929266	-9999	0	-9999	
21	09	1975	0	2.044929266	-9999	0	-9999	
22	09	1975	0	2.044929266	-9999	0	-9999	
23	09	1975	0.009	2.044929266	-9999	0	-9999	
24	09	1975	0.041	2.044929266	-9999	0	-9999	
25	09	1975	5.034	2.044929266	-9999	0	-9999	
26	09	1975	7.36	2.044929266	-9999	0	-9999	
27	09	1975	0.72	2.044929266	-9999	0	-9999	
28	09	1975	0.178	2.044929266	-9999	0	-9999	
29	09	1975	2.829	2.044929266	-9999	0	-9999	
30	09	1975	2.708	2.044929266	4.77	0	-9999	
01	10	1975	2.135	1.117806994	-9999	0	-9999	
02	10	1975	10.44	1.117806994	-9999	0	-9999	
03	10	1975	0.06	1.117806994	-9999	0	-9999	
04	10	1975	0.156	1.117806994	-9999	0	-9999	
05	10	1975	0.009	1.117806994	-9999	0	-9999	
06	10	1975	0.001	1.117806994	-9999	0	-9999	
07	10	1975	0.001	1.117806994	-9999	0	-9999	
08	10	1975	0.013	1.117806994	-9999	0	-9999	
09	10	1975	0.799	1.117806994	-9999	0	-9999	
10	10	1975	1.464	1.117806994	-9999	0	-9999	
11	10	1975	0.113	1.117806994	-9999	0	-9999	
12	10	1975	0.394	1.117806994	-9999	0	-9999	
13	10	1975	0.007	1.117806994	-9999	0	-9999	
14	10	1975	0.106	1.117806994	-9999	0	-9999	
15	10	1975	0.304	1.117806994	-9999	0	-9999	
16	10	1975	0.037	1.117806994	-9999	0	-9999	
17	10	1975	0.002	1.117806994	-9999	0	-9999	
18	10	1975	0.008	1.117806994	-9999	0	-9999	
19	10	1975	0	1.117806994	-9999	0	-9999	
20	10	1975	0	1.117806994	-9999	0	-9999	
21	10	1975	0.002	1.117806994	-9999	0	-9999	
22	10	1975	0.003	1.117806994	-9999	0	-9999	
23	10	1975	0.021	1.117806994	-9999	0	-9999	
24	10	1975	0.006	1.117806994	-9999	0	-9999	
25	10	1975	0	1.117806994	-9999	0	-9999	
26	10	1975	0.006	1.117806994	-9999	0	-9999	
27	10	1975	0.011	1.117806994	-9999	0	-9999	
28	10	1975	0.007	1.117806994	-9999	0	-9999	
29	10	1975	0.005	1.117806994	-9999	0	-9999	
30	10	1975	0.133	1.117806994	3.77	0	-9999	
31	10	1975	0.151	1.117806994	-9999	0	-9999	
01	11	1975	6.423	0.634519853	-9999	0	-9999	
02	11	1975	6.466	0.634519853	-9999	0	-9999	
03	11	1975	0.005	0.634519853	-9999	0	-9999	
04	11	1975	0.077	0.634519853	-9999	0	-9999	
05	11	1975	4.789	0.634519853	-9999	0	-9999	
06	11	1975	0.01	0.634519853	-9999	0	-9999	
07	11	1975	0.002	0.634519853	-9999	0	-9999	
08	11	1975	0.009	0.634519853	-9999	0	-9999	
09	11	1975	1.896	0.634519853	-9999	0	-9999	
10	11	1975	1.341	0.634519853	-9999	0	-9999	
11	11	1975	0.022	0.634519853	-9999	0	-9999	
12	11	1975	0.002	0.634519853	-9999	0	-9999	
13	11	1975	0.001	0.634519853	-9999	0	-9999	
14	11	1975	0.771	0.634519853	-9999	0	-9999	
15	11	1975	8.661	0.634519853	-9999	0	-9999	
16	11	1975	0.649	0.634519853	-9999	0	-9999	
17	11	1975	0.762	0.634519853	-9999	0	-9999	
18	11	1975	1.735	0.634519853	-9999	0	-9999	
19	11	1975	1.584	0.634519853	-9999	0	-9999	
20	11	1975	0.018	0.634519853	-9999	0	-9999	
21	11	1975	0	0.634519853	-9999	0	-9999	
22	11	1975	0.004	0.634519853	-9999	0	-9999	
23	11	1975	0.011	0.634519853	-9999	0	-9999	
24	11	1975	1.888	0.634519853	-9999	0	-9999	
25	11	1975	1.492	0.634519853	-9999	0	-9999	
26	11	1975	2.213	0.634519853	-9999	0	-9999	
27	11	1975	1.04	0.634519853	-9999	0	-9999	
28	11	1975	0.009	0.634519853	3.12	0	-9999	
29	11	1975	0.003	0.634519853	-9999	0	-9999	
30	11	1975	0.234	0.634519853	-9999	0	-9999	
01	12	1975	29.738	0.401095451	-9999	0	-9999	
02	12	1975	3.093	0.401095451	-9999	0	-9999	
03	12	1975	0.016	0.401095451	-9999	0	-9999	
04	12	1975	0.008	0.401095451	-9999	0	-9999	
05	12	1975	0.005	0.401095451	-9999	0	-9999	
06	12	1975	0.001	0.401095451	-9999	0	-9999	
07	12	1975	0	0.401095451	-9999	0	-9999	
08	12	1975	0	0.401095451	-9999	0	-9999	
09	12	1975	0.002	0.401095451	-9999	0	-9999	
10	12	1975	0.026	0.401095451	-9999	0	-9999	
11	12	1975	0.136	0.401095451	-9999	0	-9999	
12	12	1975	2.411	0.401095451	-9999	0	-9999	
13	12	1975	0.157	0.401095451	-9999	0	-9999	
14	12	1975	0.006	0.401095451	-9999	0	-9999	
15	12	1975	0.007	0.401095451	-9999	0	-9999	
16	12	1975	0.188	0.401095451	-9999	0	-9999	
17	12	1975	0.009	0.401095451	-9999	0	-9999	
18	12	1975	0.246	0.401095451	-9999	0	-9999	
19	12	1975	0.274	0.401095451	-9999	0	-9999	
20	12	1975	0.089	0.401095451	-9999	0	-9999	
21	12	1975	0.002	0.401095451	-9999	0	-9999	
22	12	1975	0.001	0.401095451	-9999	0	-9999	
23	12	1975	0.869	0.401095451	-9999	0	-9999	
24	12	1975	4.079	0.401095451	-9999	0	-9999	
25	12	1975	1.128	0.401095451	-9999	0	-9999	
26	12	1975	0.001	0.401095451	-9999	0	-9999	
27	12	1975	0.001	0.401095451	-9999	0	-9999	
28	12	1975	0.001	0.401095451	-9999	0	-9999	
29	12	1975	0.004	0.401095451	-9999	0	-9999	
30	12	1975	3.596	0.401095451	3.77	0	-9999	
31	12	1975	5.931	0.401095451	-9999	0	-9999	
01	01	1976	7.991	0.670684197	-9999	0	-9999	
02	01	1976	7.343	0.670684197	-9999	0	-9999	
03	01	1976	0.154	0.670684197	-9999	0	-9999	
04	01	1976	6.12	0.670684197	-9999	0	-9999	
05	01	1976	0.408	0.670684197	-9999	0	-9999	
06	01	1976	2.096	0.670684197	-9999	0	-9999	
07	01	1976	0.016	0.670684197	-9999	0	-9999	
08	01	1976	0.101	0.670684197	-9999	0	-9999	
09	01	1976	6.705	0.670684197	-9999	0	-9999	
10	01	1976	0.197	0.670684197	-9999	0	-9999	
11	01	1976	0.004	0.670684197	-9999	0	-9999	
12	01	1976	0.002	0.670684197	-9999	0	-9999	
13	01	1976	0.251	0.670684197	-9999	0	-9999	
14	01	1976	0.017	0.670684197	-9999	0	-9999	
15	01	1976	0.005	0.670684197	-9999	0	-9999	
16	01	1976	0.09	0.670684197	-9999	0	-9999	
17	01	1976	0.007	0.670684197	-9999	0	-9999	
18	01	1976	0.494	0.670684197	-9999	0	-9999	
19	01	1976	0.174	0.670684197	-9999	0	-9999	
20	01	1976	1.279	0.670684197	-9999	0	-9999	
21	01	1976	0.145	0.670684197	-9999	0	-9999	
22	01	1976	0.108	0.670684197	-9999	0	-9999	
23	01	1976	0.597	0.670684197	-9999	0	-9999	
24	01	1976	3.961	0.670684197	-9999	0	-9999	
25	01	1976	1.586	0.670684197	-9999	0	-9999	
26	01	1976	3.045	0.670684197	-9999	0	-9999	
27	01	1976	0	0.670684197	-9999	0	-9999	
28	01	1976	0	0.670684197	-9999	0	-9999	
29	01	1976	0	0.670684197	-9999	0	-9999	
30	01	1976	0	0.670684197	4.37	0	-9999	
31	01	1976	0	0.670684197	-9999	0	-9999	
01	02	1976	0.005	0.604930844	-9999	0	-9999	
02	02	1976	0.132	0.604930844	-9999	0	-9999	
03	02	1976	1.699	0.604930844	-9999	0	-9999	
04	02	1976	0.511	0.604930844	-9999	0	-9999	
05	02	1976	0.012	0.604930844	-9999	0	-9999	
06	02	1976	1.802	0.604930844	-9999	0	-9999	
07	02	1976	1.413	0.604930844	-9999	0	-9999	
08	02	1976	1.62	0.604930844	-9999	0	-9999	
09	02	1976	1.45	0.604930844	-9999	0	-9999	
10	02	1976	0.091	0.604930844	-9999	0	-9999	
11	02	1976	1.798	0.604930844	-9999	0	-9999	
12	02	1976	2.71	0.604930844	-9999	0	-9999	
13	02	1976	0.169	0.604930844	-9999	0	-9999	
14	02	1976	0.002	0.604930844	-9999	0	-9999	
15	02	1976	0.006	0.604930844	-9999	0	-9999	
16	02	1976	0.314	0.604930844	-9999	0	-9999	
17	02	1976	0.287	0.604930844	-9999	0	-9999	
18	02	1976	0.167	0.604930844	-9999	0	-9999	
19	02	1976	0.002	0.604930844	4.76	0	-9999	
20	02	1976	0.113	0.604930844	-9999	0	-9999	
21	02	1976	0.138	0.604930844	-9999	0	-9999	
22	02	1976	0.415	0.604930844	-9999	0	-9999	
23	02	1976	1.475	0.604930844	-9999	0	-9999	
24	02	1976	0.002	0.604930844	-9999	0	-9999	
25	02	1976	0	0.604930844	-9999	0	-9999	
26	02	1976	0.001	0.604930844	-9999	0	-9999	
27	02	1976	0	0.604930844	-9999	0	-9999	
28	02	1976	0.001	0.604930844	-9999	0	-9999	
29	02	1976	0.959	0.604930844	-9999	0	-9999	
01	03	1976	0.001	1.265752038	-9999	0	-9999	
02	03	1976	0.001	1.265752038	-9999	0	-9999	
03	03	1976	0.004	1.265752038	-9999	0	-9999	
04	03	1976	0	1.265752038	-9999	0	-9999	
05	03	1976	0	1.265752038	-9999	0	-9999	
06	03	1976	0.001	1.265752038	-9999	0	-9999	
07	03	1976	0.023	1.265752038	-9999	0	-9999	
08	03	1976	1.475	1.265752038	-9999	0	-9999	
09	03	1976	0.079	1.265752038	-9999	0	-9999	
10	03	1976	0.014	1.265752038	-9999	0	-9999	
11	03	1976	2.282	1.265752038	-9999	0	-9999	
12	03	1976	4.646	1.265752038	-9999	0	-9999	
13	03	1976	1.673	1.265752038	-9999	0	-9999	
14	03	1976	0.27	1.265752038	-9999	0	-9999	
15	03	1976	4.441	1.265752038	-9999	0	-9999	
16	03	1976	2.941	1.265752038	-9999	0	-9999	
17	03	1976	1.94	1.265752038	-9999	0	-9999	
18	03	1976	0.043	1.265752038	5.14	0	-9999	
19	03	1976	0.051	1.265752038	-9999	0	-9999	
20	03	1976	0	1.265752038	-9999	0	-9999	
21	03	1976	0	1.265752038	-9999	0	-9999	
22	03	1976	0	1.265752038	-9999	0	-9999	
23	03	1976	0.002	1.265752038	-9999	0	-9999	
24	03	1976	1.537	1.265752038	-9999	0	-9999	
25	03	1976	1.955	1.265752038	-9999	0	-9999	
26	03	1976	0.008	1.265752038	5.02	0	-9999	
27	03	1976	0.012	1.265752038	-9999	0	-9999	
28	03	1976	0.131	1.265752038	-9999	0	-9999	
29	03	1976	0.536	1.265752038	-9999	0	-9999	
30	03	1976	0.041	1.265752038	-9999	0	-9999	
31	03	1976	0.371	1.265752038	-9999	0	-9999	
01	04	1976	0.355	1.745751512	-9999	0	-9999	
02	04	1976	2.468	1.745751512	5.01	0	-9999	
03	04	1976	0.001	1.745751512	-9999	0	-9999	
04	04	1976	0.001	1.745751512	-9999	0	-9999	
05	04	1976	0.019	1.745751512	-9999	0	-9999	
06	04	1976	1.19	1.745751512	-9999	0	-9999	
07	04	1976	0.133	1.745751512	-9999	0	-9999	
08	04	1976	0.557	1.745751512	-9999	0	-9999	
09	04	1976	0.005	1.745751512	-9999	0	-9999	
10	04	1976	0	1.745751512	-9999	0	-9999	
11	04	1976	0.009	1.745751512	-9999	0	-9999	
12	04	1976	0.001	1.745751512	-9999	0	-9999	
13	04	1976	3.946	1.745751512	4.92	0	-9999	
14	04	1976	3.574	1.745751512	-9999	0	-9999	
15	04	1976	0.147	1.745751512	-9999	0	-9999	
16	04	1976	0	1.745751512	-9999	0	-9999	
17	04	1976	0	1.745751512	-9999	0	-9999	
18	04	1976	0	1.745751512	-9999	0	-9999	
19	04	1976	0	1.745751512	-9999	0	-9999	
20	04	1976	0.001	1.745751512	-9999	0	-9999	
21	04	1976	0.003	1.745751512	-9999	0	-9999	
22	04	1976	0.012	1.745751512	-9999	0	-9999	
23	04	1976	0.458	1.745751512	-9999	0	-9999	
24	04	1976	0.015	1.745751512	-9999	0	-9999	
25	04	1976	0.001	1.745751512	-9999	0	-9999	
26	04	1976	0.01	1.745751512	-9999	0	-9999	
27	04	1976	0.002	1.745751512	-9999	0	-9999	
28	04	1976	0	1.745751512	-9999	0	-9999	
29	04	1976	0	1.745751512	4.85	0	-9999	
30	04	1976	0.005	1.745751512	-9999	0	-9999	
01	05	1976	1.81	2.695887457	-9999	0	-9999	
02	05	1976	1.472	2.695887457	-9999	0	-9999	
03	05	1976	6.221	2.695887457	-9999	0	-9999	
04	05	1976	0.177	2.695887457	-9999	0	-9999	
05	05	1976	0.503	2.695887457	-9999	0	-9999	
06	05	1976	0.134	2.695887457	-9999	0	-9999	
07	05	1976	0.826	2.695887457	-9999	0	-9999	
08	05	1976	0.013	2.695887457	-9999	0	-9999	
09	05	1976	1.11	2.695887457	-9999	0	-9999	
10	05	1976	0.008	2.695887457	-9999	0	-9999	
11	05	1976	0.175	2.695887457	-9999	0	-9999	
12	05	1976	2.995	2.695887457	-9999	0	-9999	
13	05	1976	0.043	2.695887457	-9999	0	-9999	
14	05	1976	0.001	2.695887457	-9999	0	-9999	
15	05	1976	1.538	2.695887457	-9999	0	-9999	
16	05	1976	0.037	2.695887457	-9999	0	-9999	
17	05	1976	0.077	2.695887457	-9999	0	-9999	
18	05	1976	0.936	2.695887457	-9999	0	-9999	
19	05	1976	2.153	2.695887457	-9999	0	-9999	
20	05	1976	1.451	2.695887457	-9999	0	-9999	
21	05	1976	0.003	2.695887457	-9999	0	-9999	
22	05	1976	0.007	2.695887457	-9999	0	-9999	
23	05	1976	0.005	2.695887457	-9999	0	-9999	
24	05	1976	0.265	2.695887457	-9999	0	-9999	
25	05	1976	10.295	2.695887457	-9999	0	-9999	
26	05	1976	7.277	2.695887457	-9999	0	-9999	
27	05	1976	0.926	2.695887457	4.6	0	-9999	
28	05	1976	1.741	2.695887457	-9999	0	-9999	
29	05	1976	10.14	2.695887457	-9999	0	-9999	
30	05	1976	1.15	2.695887457	-9999	0	-9999	
31	05	1976	0.247	2.695887457	-9999	0	-9999	
01	06	1976	0.086	3.797256113	-9999	0	-9999	
02	06	1976	0.011	3.797256113	-9999	0	-9999	
03	06	1976	0	3.797256113	-9999	0	-9999	
04	06	1976	0	3.797256113	-9999	0	-9999	
05	06	1976	0	3.797256113	-9999	0	-9999	
06	06	1976	0	3.797256113	-9999	0	-9999	
07	06	1976	0	3.797256113	-9999	0	-9999	
08	06	1976	0	3.797256113	-9999	0	-9999	
09	06	1976	0.009	3.797256113	-9999	0	-9999	
10	06	1976	0	3.797256113	-9999	0	-9999	
11	06	1976	0.001	3.797256113	-9999	0	-9999	
12	06	1976	0.002	3.797256113	-9999	0	-9999	
13	06	1976	0.001	3.797256113	-9999	0	-9999	
14	06	1976	0.001	3.797256113	-9999	0	-9999	
15	06	1976	0.534	3.797256113	-9999	0	-9999	
16	06	1976	0.058	3.797256113	-9999	0	-9999	
17	06	1976	0.92	3.797256113	-9999	0	-9999	
18	06	1976	1.031	3.797256113	-9999	0	-9999	
19	06	1976	3.115	3.797256113	-9999	0	-9999	
20	06	1976	0.011	3.797256113	-9999	0	-9999	
21	06	1976	0	3.797256113	-9999	0	-9999	
22	06	1976	0	3.797256113	-9999	0	-9999	
23	06	1976	0	3.797256113	-9999	0	-9999	
24	06	1976	0	3.797256113	-9999	0	-9999	
25	06	1976	0	3.797256113	-9999	0	-9999	
26	06	1976	0	3.797256113	-9999	0	-9999	
27	06	1976	0	3.797256113	-9999	0	-9999	
28	06	1976	0.001	3.797256113	-9999	0	-9999	
29	06	1976	0	3.797256113	4.46	0	-9999	
30	06	1976	0	3.797256113	-9999	0	-9999	
01	07	1976	0	4.020817511	-9999	0	-9999	
02	07	1976	0.02	4.020817511	-9999	0	-9999	
03	07	1976	0.043	4.020817511	-9999	0	-9999	
04	07	1976	0.002	4.020817511	-9999	0	-9999	
05	07	1976	0	4.020817511	-9999	0	-9999	
06	07	1976	0	4.020817511	-9999	0	-9999	
07	07	1976	0	4.020817511	-9999	0	-9999	
08	07	1976	0	4.020817511	-9999	0	-9999	
09	07	1976	1.048	4.020817511	-9999	0	-9999	
10	07	1976	0.003	4.020817511	-9999	0	-9999	
11	07	1976	0	4.020817511	-9999	0	-9999	
12	07	1976	1.951	4.020817511	-9999	0	-9999	
13	07	1976	0.041	4.020817511	-9999	0	-9999	
14	07	1976	0.001	4.020817511	-9999	0	-9999	
15	07	1976	0.104	4.020817511	4.07	0	-9999	
16	07	1976	2.314	4.020817511	-9999	0	-9999	
17	07	1976	0.004	4.020817511	-9999	0	-9999	
18	07	1976	0.01	4.020817511	-9999	0	-9999	
19	07	1976	0.033	4.020817511	-9999	0	-9999	
20	07	1976	0.001	4.020817511	-9999	0	-9999	
21	07	1976	0.02	4.020817511	-9999	0	-9999	
22	07	1976	0.001	4.020817511	-9999	0	-9999	
23	07	1976	0.009	4.020817511	-9999	0	-9999	
24	07	1976	2.294	4.020817511	-9999	0	-9999	
25	07	1976	0.067	4.020817511	-9999	0	-9999	
26	07	1976	0.005	4.020817511	-9999	0	-9999	
27	07	1976	0	4.020817511	-9999	0	-9999	
28	07	1976	0	4.020817511	-9999	0	-9999	
29	07	1976	2.817	4.020817511	-9999	0	-9999	
30	07	1976	2.768	4.020817511	-9999	0	-9999	
31	07	1976	0.071	4.020817511	-9999	0	-9999	
01	08	1976	0.339	3.215338942	-9999	0	-9999	
02	08	1976	0.017	3.215338942	-9999	0	-9999	
03	08	1976	6.452	3.215338942	-9999	0	-9999	
04	08	1976	0.001	3.215338942	-9999	0	-9999	
05	08	1976	0	3.215338942	-9999	0	-9999	
06	08	1976	0	3.215338942	-9999	0	-9999	
07	08	1976	0	3.215338942	-9999	0	-9999	
08	08	1976	0	3.215338942	-9999	0	-9999	
09	08	1976	0	3.215338942	-9999	0	-9999	
10	08	1976	0	3.215338942	3.63	0	-9999	
11	08	1976	0	3.215338942	-9999	0	-9999	
12	08	1976	0.271	3.215338942	-9999	0	-9999	
13	08	1976	0.001	3.215338942	-9999	0	-9999	
14	08	1976	0	3.215338942	-9999	0	-9999	
15	08	1976	0	3.215338942	-9999	0	-9999	
16	08	1976	0	3.215338942	-9999	0	-9999	
17	08	1976	0	3.215338942	-9999	0	-9999	
18	08	1976	0	3.215338942	-9999	0	-9999	
19	08	1976	0	3.215338942	-9999	0	-9999	
20	08	1976	0	3.215338942	-9999	0	-9999	
21	08	1976	0	3.215338942	-9999	0	-9999	
22	08	1976	0	3.215338942	-9999	0	-9999	
23	08	1976	0	3.215338942	-9999	0	-9999	
24	08	1976	0	3.215338942	-9999	0	-9999	
25	08	1976	0	3.215338942	-9999	0	-9999	
26	08	1976	0.086	3.215338942	-9999	0	-9999	
27	08	1976	1.267	3.215338942	-9999	0	-9999	
28	08	1976	5.58	3.215338942	-9999	0	-9999	
29	08	1976	0.27	3.215338942	-9999	0	-9999	
30	08	1976	1.394	3.215338942	-9999	0	-9999	
31	08	1976	0.007	3.215338942	-9999	0	-9999	
01	09	1976	3.724	1.801641861	-9999	0	-9999	
02	09	1976	0.004	1.801641861	-9999	0	-9999	
03	09	1976	0	1.801641861	-9999	0	-9999	
04	09	1976	0	1.801641861	-9999	0	-9999	
05	09	1976	0	1.801641861	-9999	0	-9999	
06	09	1976	0	1.801641861	-9999	0	-9999	
07	09	1976	0	1.801641861	3.32	0	-9999	
08	09	1976	0.942	1.801641861	-9999	0	-9999	
09	09	1976	1.038	1.801641861	-9999	0	-9999	
10	09	1976	17.851	1.801641861	-9999	0	-9999	
11	09	1976	0.151	1.801641861	-9999	0	-9999	
12	09	1976	0.653	1.801641861	-9999	0	-9999	
13	09	1976	2.533	1.801641861	-9999	0	-9999	
14	09	1976	1.671	1.801641861	-9999	0	-9999	
15	09	1976	0.175	1.801641861	-9999	0	-9999	
16	09	1976	15.123	1.801641861	-9999	0	-9999	
17	09	1976	7.331	1.801641861	-9999	0	-9999	
18	09	1976	0.141	1.801641861	-9999	0	-9999	
19	09	1976	0.468	1.801641861	-9999	0	-9999	
20	09	1976	0.044	1.801641861	-9999	0	-9999	
21	09	1976	0.001	1.801641861	-9999	0	-9999	
22	09	1976	0.931	1.801641861	-9999	0	-9999	
23	09	1976	0.018	1.801641861	-9999	0	-9999	
24	09	1976	24.307	1.801641861	3.41	0	-9999	
25	09	1976	10.056	1.801641861	-9999	0	-9999	
26	09	1976	3.26	1.801641861	-9999	0	-9999	
27	09	1976	1.961	1.801641861	-9999	0	-9999	
28	09	1976	3.928	1.801641861	-9999	0	-9999	
29	09	1976	0.424	1.801641861	-9999	0	-9999	
30	09	1976	10.416	1.801641861	-9999	0	-9999	
01	10	1976	11.093	0.983012621	-9999	0	-9999	
02	10	1976	4.44	0.983012621	-9999	0	-9999	
03	10	1976	3.083	0.983012621	-9999	0	-9999	
04	10	1976	1.289	0.983012621	-9999	0	-9999	
05	10	1976	5.116	0.983012621	-9999	0	-9999	
06	10	1976	5.739	0.983012621	-9999	0	-9999	
07	10	1976	2.039	0.983012621	-9999	0	-9999	
08	10	1976	5.1	0.983012621	5.13	0	-9999	
09	10	1976	0.361	0.983012621	-9999	0	-9999	
10	10	1976	2.872	0.983012621	-9999	0	-9999	
11	10	1976	1.625	0.983012621	-9999	0	-9999	
12	10	1976	0.01	0.983012621	-9999	0	-9999	
13	10	1976	5.025	0.983012621	-9999	0	-9999	
14	10	1976	13.139	0.983012621	-9999	0	-9999	
15	10	1976	1.326	0.983012621	-9999	0	-9999	
16	10	1976	0.016	0.983012621	-9999	0	-9999	
17	10	1976	5.146	0.983012621	-9999	0	-9999	
18	10	1976	2.698	0.983012621	-9999	0	-9999	
19	10	1976	1.582	0.983012621	-9999	0	-9999	
20	10	1976	1.671	0.983012621	-9999	0	-9999	
21	10	1976	4.069	0.983012621	-9999	0	-9999	
22	10	1976	3.376	0.983012621	8.1	0	-9999	
23	10	1976	0.472	0.983012621	-9999	0	-9999	
24	10	1976	1.691	0.983012621	-9999	0	-9999	
25	10	1976	11.16	0.983012621	-9999	0	-9999	
26	10	1976	0.202	0.983012621	-9999	0	-9999	
27	10	1976	0.68	0.983012621	-9999	0	-9999	
28	10	1976	1.052	0.983012621	-9999	0	-9999	
29	10	1976	1.326	0.983012621	-9999	0	-9999	
30	10	1976	0.393	0.983012621	-9999	0	-9999	
31	10	1976	1.394	0.983012621	-9999	0	-9999	
01	11	1976	2.923	0.526026821	-9999	0	-9999	
02	11	1976	0.09	0.526026821	-9999	0	-9999	
03	11	1976	0.001	0.526026821	-9999	0	-9999	
04	11	1976	2.178	0.526026821	-9999	0	-9999	
05	11	1976	0.168	0.526026821	9	0	-9999	
06	11	1976	9.169	0.526026821	-9999	0	-9999	
07	11	1976	0.046	0.526026821	-9999	0	-9999	
08	11	1976	0.084	0.526026821	-9999	0	-9999	
09	11	1976	0.162	0.526026821	-9999	0	-9999	
10	11	1976	0.012	0.526026821	-9999	0	-9999	
11	11	1976	0.041	0.526026821	-9999	0	-9999	
12	11	1976	1.945	0.526026821	-9999	0	-9999	
13	11	1976	0.017	0.526026821	-9999	0	-9999	
14	11	1976	0.304	0.526026821	-9999	0	-9999	
15	11	1976	7.573	0.526026821	-9999	0	-9999	
16	11	1976	0.839	0.526026821	-9999	0	-9999	
17	11	1976	0.143	0.526026821	-9999	0	-9999	
18	11	1976	0.001	0.526026821	-9999	0	-9999	
19	11	1976	0	0.526026821	-9999	0	-9999	
