NUMBER OF OBSERVATIONS									
18475									
DAY	MONTH 	YEAR	RAIN	PET	GWL	ABS			
02	09	2000	0.562	1.936436234	-9999	0	-9999		
03	09	2000	0.001	1.936436234	-9999	0	-9999		
04	09	2000	0.011	1.936436234	-9999	0	-9999		
05	09	2000	4.246	1.936436234	-9999	0	-9999		
06	09	2000	0.307	1.936436234	-9999	0	-9999		
07	09	2000	0.395	1.936436234	39.68	0	-9999		
08	09	2000	0.001	1.936436234	-9999	0	-9999		
09	09	2000	0.005	1.936436234	-9999	0	-9999		
10	09	2000	0	1.936436234	-9999	0	-9999		
11	09	2000	0	1.936436234	-9999	0	-9999		
12	09	2000	0.003	1.936436234	-9999	0	-9999		
13	09	2000	0.135	1.936436234	-9999	0	-9999		
14	09	2000	19.598	1.936436234	-9999	0	-9999		
15	09	2000	8.308	1.936436234	-9999	0	-9999		
16	09	2000	0.025	1.936436234	-9999	0	-9999		
17	09	2000	1.625	1.936436234	-9999	0	-9999		
18	09	2000	5.186	1.936436234	-9999	0	-9999		
19	09	2000	19.734	1.936436234	-9999	0	-9999		
20	09	2000	0.2	1.936436234	-9999	0	-9999		
21	09	2000	2.896	1.936436234	-9999	0	-9999		
22	09	2000	0.045	1.936436234	40.58	0	-9999		
23	09	2000	0.001	1.936436234	-9999	0	-9999		
24	09	2000	6.018	1.936436234	-9999	0	-9999		
25	09	2000	10.949	1.936436234	-9999	0	-9999		
26	09	2000	0.834	1.936436234	40.71	0	-9999		
27	09	2000	8.362	1.936436234	-9999	0	-9999		
28	09	2000	0.11	1.936436234	-9999	0	-9999		
29	09	2000	0.004	1.936436234	-9999	0	-9999		
30	09	2000	3.726	1.936436234	-9999	0	-9999		
01	10	2000	0.221	1.311779384	-9999	0	-9999		
02	10	2000	0.957	1.311779384	-9999	0	-9999		
03	10	2000	0.006	1.311779384	40.86	0	-9999		
04	10	2000	0.076	1.311779384	-9999	0	-9999		
05	10	2000	0.014	1.311779384	-9999	0	-9999		
06	10	2000	3.377	1.311779384	-9999	0	-9999		
07	10	2000	8.211	1.311779384	-9999	0	-9999		
08	10	2000	0.273	1.311779384	-9999	0	-9999		
09	10	2000	13.244	1.311779384	-9999	0	-9999		
10	10	2000	7.032	1.311779384	40.94	0	-9999		
11	10	2000	2.021	1.311779384	-9999	0	-9999		
12	10	2000	0.126	1.311779384	-9999	0	-9999		
13	10	2000	0.064	1.311779384	-9999	0	-9999		
14	10	2000	0.317	1.311779384	-9999	0	-9999		
15	10	2000	1.588	1.311779384	-9999	0	-9999		
16	10	2000	1.865	1.311779384	-9999	0	-9999		
17	10	2000	3.303	1.311779384	41.21	0	-9999		
18	10	2000	0.079	1.311779384	-9999	0	-9999		
19	10	2000	0.001	1.311779384	-9999	0	-9999		
20	10	2000	7.736	1.311779384	-9999	0	-9999		
21	10	2000	0.254	1.311779384	-9999	0	-9999		
22	10	2000	1.114	1.311779384	-9999	0	-9999		
23	10	2000	0.306	1.311779384	41.05	0	-9999		
24	10	2000	1.64	1.311779384	-9999	0	-9999		
25	10	2000	0.078	1.311779384	-9999	0	-9999		
26	10	2000	5.597	1.311779384	-9999	0	-9999		
27	10	2000	1.756	1.311779384	-9999	0	-9999		
28	10	2000	3.61	1.311779384	-9999	0	-9999		
29	10	2000	28.2	1.311779384	-9999	0	-9999		
30	10	2000	0.34	1.311779384	-9999	0	-9999		
31	10	2000	0.171	1.311779384	-9999	0	-9999		
01	11	2000	0.09	0.716711543	-9999	0	-9999		
02	11	2000	6.987	0.716711543	-9999	0	-9999		
03	11	2000	0.057	0.716711543	-9999	0	-9999		
04	11	2000	0.002	0.716711543	-9999	0	-9999		
05	11	2000	22.851	0.716711543	-9999	0	-9999		
06	11	2000	12.977	0.716711543	-9999	0	-9999		
07	11	2000	13.713	0.716711543	-9999	0	-9999		
08	11	2000	0.497	0.716711543	-9999	0	-9999		
09	11	2000	0.406	0.716711543	-9999	0	-9999		
10	11	2000	5.231	0.716711543	-9999	0	-9999		
11	11	2000	12.985	0.716711543	-9999	0	-9999		
12	11	2000	0.001	0.716711543	-9999	0	-9999		
13	11	2000	0.001	0.716711543	-9999	0	-9999		
14	11	2000	0.007	0.716711543	42.37	0	-9999		
15	11	2000	3.443	0.716711543	-9999	0	-9999		
16	11	2000	0.571	0.716711543	-9999	0	-9999		
17	11	2000	0.008	0.716711543	-9999	0	-9999		
18	11	2000	1.545	0.716711543	-9999	0	-9999		
19	11	2000	0.021	0.716711543	-9999	0	-9999		
20	11	2000	0.018	0.716711543	-9999	0	-9999		
21	11	2000	8.156	0.716711543	-9999	0	-9999		
22	11	2000	1.435	0.716711543	-9999	0	-9999		
23	11	2000	9.93	0.716711543	-9999	0	-9999		
24	11	2000	2.472	0.716711543	-9999	0	-9999		
25	11	2000	9.334	0.716711543	-9999	0	-9999		
26	11	2000	0.232	0.716711543	-9999	0	-9999		
27	11	2000	3.95	0.716711543	-9999	0	-9999		
28	11	2000	0.067	0.716711543	-9999	0	-9999		
29	11	2000	0.011	0.716711543	-9999	0	-9999		
30	11	2000	1.202	0.716711543	-9999	0	-9999		
01	12	2000	1.091	0.496437812	-9999	0	-9999		
02	12	2000	0.052	0.496437812	-9999	0	-9999		
03	12	2000	3.89	0.496437812	-9999	0	-9999		
04	12	2000	0.872	0.496437812	-9999	0	-9999		
05	12	2000	2.781	0.496437812	-9999	0	-9999		
06	12	2000	0.421	0.496437812	-9999	0	-9999		
07	12	2000	10.321	0.496437812	-9999	0	-9999		
08	12	2000	0.017	0.496437812	-9999	0	-9999		
09	12	2000	3.355	0.496437812	-9999	0	-9999		
10	12	2000	1.467	0.496437812	-9999	0	-9999		
11	12	2000	1.035	0.496437812	-9999	0	-9999		
12	12	2000	4.888	0.496437812	-9999	0	-9999		
13	12	2000	1.6	0.496437812	-9999	0	-9999		
14	12	2000	1.256	0.496437812	-9999	0	-9999		
15	12	2000	0.04	0.496437812	-9999	0	-9999		
16	12	2000	0.033	0.496437812	-9999	0	-9999		
17	12	2000	0.003	0.496437812	-9999	0	-9999		
18	12	2000	0.027	0.496437812	-9999	0	-9999		
19	12	2000	3.955	0.496437812	-9999	0	-9999		
20	12	2000	0.229	0.496437812	-9999	0	-9999		
21	12	2000	0.007	0.496437812	-9999	0	-9999		
22	12	2000	0.129	0.496437812	-9999	0	-9999		
23	12	2000	5.293	0.496437812	-9999	0	-9999		
24	12	2000	9.06	0.496437812	-9999	0	-9999		
25	12	2000	0.468	0.496437812	-9999	0	-9999		
26	12	2000	0.182	0.496437812	-9999	0	-9999		
27	12	2000	0.232	0.496437812	-9999	0	-9999		
28	12	2000	3.273	0.496437812	-9999	0	-9999		
29	12	2000	0.104	0.496437812	-9999	0	-9999		
30	12	2000	0.001	0.496437812	-9999	0	-9999		
31	12	2000	11.915	0.496437812	-9999	0	-9999		
01	01	2001	0.318	0.335342098	-9999	0	-9999		
02	01	2001	3.94	0.335342098	-9999	0	-9999		
03	01	2001	3.369	0.335342098	-9999	0	-9999		
04	01	2001	4.161	0.335342098	-9999	0	-9999		
05	01	2001	0.044	0.335342098	-9999	0	-9999		
06	01	2001	0.661	0.335342098	-9999	0	-9999		
07	01	2001	0.884	0.335342098	-9999	0	-9999		
08	01	2001	0.001	0.335342098	-9999	0	-9999		
09	01	2001	0.077	0.335342098	-9999	0	-9999		
10	01	2001	0.018	0.335342098	-9999	0	-9999		
11	01	2001	0.003	0.335342098	-9999	0	-9999		
12	01	2001	0.002	0.335342098	-9999	0	-9999		
13	01	2001	0.001	0.335342098	-9999	0	-9999		
14	01	2001	0.002	0.335342098	-9999	0	-9999		
15	01	2001	0	0.335342098	-9999	0	-9999		
16	01	2001	0.001	0.335342098	-9999	0	-9999		
17	01	2001	0.001	0.335342098	41.36	0	-9999		
18	01	2001	0.398	0.335342098	-9999	0	-9999		
19	01	2001	0.038	0.335342098	-9999	0	-9999		
20	01	2001	0.003	0.335342098	-9999	0	-9999		
21	01	2001	2.836	0.335342098	-9999	0	-9999		
22	01	2001	5.111	0.335342098	-9999	0	-9999		
23	01	2001	13.714	0.335342098	-9999	0	-9999		
24	01	2001	0.445	0.335342098	-9999	0	-9999		
25	01	2001	0.003	0.335342098	-9999	0	-9999		
26	01	2001	2.947	0.335342098	-9999	0	-9999		
27	01	2001	1.9	0.335342098	-9999	0	-9999		
28	01	2001	0.007	0.335342098	-9999	0	-9999		
29	01	2001	0.007	0.335342098	-9999	0	-9999		
30	01	2001	2.222	0.335342098	-9999	0	-9999		
31	01	2001	0.065	0.335342098	-9999	0	-9999		
01	02	2001	6.194	0.585204838	-9999	0	-9999		
02	02	2001	7.827	0.585204838	-9999	0	-9999		
03	02	2001	8.558	0.585204838	-9999	0	-9999		
04	02	2001	11.722	0.585204838	-9999	0	-9999		
05	02	2001	10.991	0.585204838	-9999	0	-9999		
06	02	2001	0.094	0.585204838	-9999	0	-9999		
07	02	2001	0.001	0.585204838	-9999	0	-9999		
08	02	2001	0	0.585204838	-9999	0	-9999		
09	02	2001	0	0.585204838	-9999	0	-9999		
10	02	2001	1.353	0.585204838	-9999	0	-9999		
11	02	2001	3.955	0.585204838	-9999	0	-9999		
12	02	2001	1.253	0.585204838	-9999	0	-9999		
13	02	2001	0.001	0.585204838	-9999	0	-9999		
14	02	2001	0	0.585204838	-9999	0	-9999		
15	02	2001	0	0.585204838	-9999	0	-9999		
16	02	2001	0	0.585204838	-9999	0	-9999		
17	02	2001	0	0.585204838	-9999	0	-9999		
18	02	2001	0.42	0.585204838	-9999	0	-9999		
19	02	2001	0.091	0.585204838	-9999	0	-9999		
20	02	2001	0.001	0.585204838	-9999	0	-9999		
21	02	2001	0.001	0.585204838	-9999	0	-9999		
22	02	2001	0.773	0.585204838	-9999	0	-9999		
23	02	2001	1.269	0.585204838	-9999	0	-9999		
24	02	2001	2.4	0.585204838	-9999	0	-9999		
25	02	2001	0.289	0.585204838	-9999	0	-9999		
26	02	2001	3.94	0.585204838	-9999	0	-9999		
27	02	2001	3.127	0.585204838	-9999	0	-9999		
28	02	2001	1.544	0.585204838	-9999	0	-9999		
01	03	2001	0.803	0.99945096	-9999	0	-9999		
02	03	2001	0.044	0.99945096	-9999	0	-9999		
03	03	2001	0.001	0.99945096	-9999	0	-9999		
04	03	2001	0	0.99945096	-9999	0	-9999		
05	03	2001	0	0.99945096	-9999	0	-9999		
06	03	2001	8.905	0.99945096	40.95	0	-9999		
07	03	2001	0.029	0.99945096	-9999	0	-9999		
08	03	2001	2.954	0.99945096	-9999	0	-9999		
09	03	2001	0.14	0.99945096	-9999	0	-9999		
10	03	2001	0.962	0.99945096	-9999	0	-9999		
11	03	2001	0.678	0.99945096	-9999	0	-9999		
12	03	2001	3.502	0.99945096	-9999	0	-9999		
13	03	2001	0.003	0.99945096	-9999	0	-9999		
14	03	2001	0.004	0.99945096	-9999	0	-9999		
15	03	2001	0.003	0.99945096	-9999	0	-9999		
16	03	2001	0.024	0.99945096	-9999	0	-9999		
17	03	2001	1.885	0.99945096	-9999	0	-9999		
18	03	2001	7.158	0.99945096	-9999	0	-9999		
19	03	2001	0.001	0.99945096	-9999	0	-9999		
20	03	2001	0.009	0.99945096	-9999	0	-9999		
21	03	2001	4.86	0.99945096	-9999	0	-9999		
22	03	2001	5.901	0.99945096	-9999	0	-9999		
23	03	2001	0.01	0.99945096	-9999	0	-9999		
24	03	2001	1.339	0.99945096	-9999	0	-9999		
25	03	2001	1.008	0.99945096	-9999	0	-9999		
26	03	2001	0.001	0.99945096	-9999	0	-9999		
27	03	2001	5.541	0.99945096	-9999	0	-9999		
28	03	2001	2.694	0.99945096	-9999	0	-9999		
29	03	2001	0.262	0.99945096	-9999	0	-9999		
30	03	2001	0.12	0.99945096	-9999	0	-9999		
31	03	2001	0.135	0.99945096	-9999	0	-9999		
01	04	2001	0.079	1.883833552	-9999	0	-9999		
02	04	2001	8.276	1.883833552	-9999	0	-9999		
03	04	2001	9.092	1.883833552	-9999	0	-9999		
04	04	2001	3.162	1.883833552	-9999	0	-9999		
05	04	2001	6.784	1.883833552	-9999	0	-9999		
06	04	2001	6.751	1.883833552	-9999	0	-9999		
07	04	2001	8.584	1.883833552	-9999	0	-9999		
08	04	2001	0.55	1.883833552	-9999	0	-9999		
09	04	2001	1.813	1.883833552	-9999	0	-9999		
10	04	2001	0.452	1.883833552	-9999	0	-9999		
11	04	2001	0	1.883833552	-9999	0	-9999		
12	04	2001	0	1.883833552	-9999	0	-9999		
13	04	2001	0.079	1.883833552	-9999	0	-9999		
14	04	2001	2.957	1.883833552	-9999	0	-9999		
15	04	2001	3.067	1.883833552	-9999	0	-9999		
16	04	2001	0.009	1.883833552	-9999	0	-9999		
17	04	2001	3.702	1.883833552	-9999	0	-9999		
18	04	2001	0.126	1.883833552	-9999	0	-9999		
19	04	2001	3.811	1.883833552	-9999	0	-9999		
20	04	2001	0.514	1.883833552	41.27	0	-9999		
21	04	2001	0	1.883833552	-9999	0	-9999		
22	04	2001	7.795	1.883833552	-9999	0	-9999		
23	04	2001	1.986	1.883833552	-9999	0	-9999		
24	04	2001	4.979	1.883833552	-9999	0	-9999		
25	04	2001	1.249	1.883833552	-9999	0	-9999		
26	04	2001	0.54	1.883833552	-9999	0	-9999		
27	04	2001	9.97	1.883833552	-9999	0	-9999		
28	04	2001	2.537	1.883833552	-9999	0	-9999		
29	04	2001	0.011	1.883833552	-9999	0	-9999		
30	04	2001	0	1.883833552	-9999	0	-9999		
01	05	2001	0	3.294242965	-9999	0	-9999		
02	05	2001	0.005	3.294242965	-9999	0	-9999		
03	05	2001	0.001	3.294242965	-9999	0	-9999		
04	05	2001	0	3.294242965	-9999	0	-9999		
05	05	2001	0	3.294242965	-9999	0	-9999		
06	05	2001	0	3.294242965	-9999	0	-9999		
07	05	2001	0	3.294242965	-9999	0	-9999		
08	05	2001	0.001	3.294242965	-9999	0	-9999		
09	05	2001	0.001	3.294242965	-9999	0	-9999		
10	05	2001	0	3.294242965	-9999	0	-9999		
11	05	2001	0	3.294242965	-9999	0	-9999		
12	05	2001	0	3.294242965	-9999	0	-9999		
13	05	2001	1.936	3.294242965	-9999	0	-9999		
14	05	2001	18.078	3.294242965	-9999	0	-9999		
15	05	2001	3.294	3.294242965	-9999	0	-9999		
16	05	2001	2.59	3.294242965	-9999	0	-9999		
17	05	2001	9.059	3.294242965	-9999	0	-9999		
18	05	2001	0.334	3.294242965	-9999	0	-9999		
19	05	2001	0	3.294242965	-9999	0	-9999		
20	05	2001	0.001	3.294242965	-9999	0	-9999		
21	05	2001	0	3.294242965	-9999	0	-9999		
22	05	2001	0	3.294242965	40.88	0	-9999		
23	05	2001	0	3.294242965	-9999	0	-9999		
24	05	2001	0	3.294242965	-9999	0	-9999		
25	05	2001	0	3.294242965	-9999	0	-9999		
26	05	2001	1.808	3.294242965	-9999	0	-9999		
27	05	2001	0.059	3.294242965	-9999	0	-9999		
28	05	2001	0	3.294242965	-9999	0	-9999		
29	05	2001	0	3.294242965	-9999	0	-9999		
30	05	2001	0.01	3.294242965	-9999	0	-9999		
31	05	2001	0.168	3.294242965	-9999	0	-9999		
01	06	2001	1.868	3.228489613	-9999	0	-9999		
02	06	2001	0.001	3.228489613	-9999	0	-9999		
03	06	2001	0	3.228489613	-9999	0	-9999		
04	06	2001	0	3.228489613	-9999	0	-9999		
05	06	2001	0.112	3.228489613	-9999	0	-9999		
06	06	2001	0.984	3.228489613	-9999	0	-9999		
07	06	2001	0.468	3.228489613	-9999	0	-9999		
08	06	2001	0.47	3.228489613	-9999	0	-9999		
09	06	2001	3.797	3.228489613	-9999	0	-9999		
10	06	2001	0.582	3.228489613	-9999	0	-9999		
11	06	2001	0	3.228489613	-9999	0	-9999		
12	06	2001	0	3.228489613	-9999	0	-9999		
13	06	2001	2.669	3.228489613	40.49	0	-9999		
14	06	2001	7.664	3.228489613	-9999	0	-9999		
15	06	2001	16.428	3.228489613	-9999	0	-9999		
16	06	2001	1.462	3.228489613	-9999	0	-9999		
17	06	2001	0.002	3.228489613	-9999	0	-9999		
18	06	2001	0.001	3.228489613	-9999	0	-9999		
19	06	2001	0.352	3.228489613	-9999	0	-9999		
20	06	2001	0	3.228489613	-9999	0	-9999		
21	06	2001	0	3.228489613	-9999	0	-9999		
22	06	2001	0	3.228489613	-9999	0	-9999		
23	06	2001	0	3.228489613	-9999	0	-9999		
24	06	2001	0	3.228489613	-9999	0	-9999		
25	06	2001	0	3.228489613	-9999	0	-9999		
26	06	2001	0.063	3.228489613	-9999	0	-9999		
27	06	2001	0	3.228489613	-9999	0	-9999		
28	06	2001	0	3.228489613	-9999	0	-9999		
29	06	2001	2.988	3.228489613	-9999	0	-9999		
30	06	2001	0.22	3.228489613	-9999	0	-9999		
01	07	2001	0	3.534242702	-9999	0	-9999		
02	07	2001	0	3.534242702	-9999	0	-9999		
03	07	2001	0	3.534242702	-9999	0	-9999		
04	07	2001	0	3.534242702	-9999	0	-9999		
05	07	2001	0	3.534242702	-9999	0	-9999		
06	07	2001	1.077	3.534242702	-9999	0	-9999		
07	07	2001	1.148	3.534242702	-9999	0	-9999		
08	07	2001	0	3.534242702	-9999	0	-9999		
09	07	2001	0.002	3.534242702	40.11	0	-9999		
10	07	2001	9.129	3.534242702	-9999	0	-9999		
11	07	2001	0.743	3.534242702	-9999	0	-9999		
12	07	2001	3.226	3.534242702	-9999	0	-9999		
13	07	2001	1.667	3.534242702	-9999	0	-9999		
14	07	2001	0.185	3.534242702	-9999	0	-9999		
15	07	2001	0.01	3.534242702	-9999	0	-9999		
16	07	2001	0	3.534242702	-9999	0	-9999		
17	07	2001	24.177	3.534242702	-9999	0	-9999		
18	07	2001	8.562	3.534242702	-9999	0	-9999		
19	07	2001	8.039	3.534242702	-9999	0	-9999		
20	07	2001	1.163	3.534242702	-9999	0	-9999		
21	07	2001	0.002	3.534242702	-9999	0	-9999		
22	07	2001	0	3.534242702	-9999	0	-9999		
23	07	2001	0	3.534242702	-9999	0	-9999		
24	07	2001	0.145	3.534242702	-9999	0	-9999		
25	07	2001	0	3.534242702	-9999	0	-9999		
26	07	2001	0	3.534242702	-9999	0	-9999		
27	07	2001	0	3.534242702	-9999	0	-9999		
28	07	2001	0	3.534242702	-9999	0	-9999		
29	07	2001	0	3.534242702	-9999	0	-9999		
30	07	2001	0.001	3.534242702	-9999	0	-9999		
31	07	2001	0	3.534242702	-9999	0	-9999		
01	08	2001	0	3.03780489	-9999	0	-9999		
02	08	2001	0.862	3.03780489	-9999	0	-9999		
03	08	2001	2.079	3.03780489	-9999	0	-9999		
04	08	2001	6.883	3.03780489	-9999	0	-9999		
05	08	2001	5.141	3.03780489	-9999	0	-9999		
06	08	2001	11.348	3.03780489	-9999	0	-9999		
07	08	2001	2.275	3.03780489	-9999	0	-9999		
08	08	2001	0.423	3.03780489	-9999	0	-9999		
09	08	2001	9.162	3.03780489	-9999	0	-9999		
10	08	2001	0.394	3.03780489	-9999	0	-9999		
11	08	2001	1.42	3.03780489	-9999	0	-9999		
12	08	2001	4.64	3.03780489	-9999	0	-9999		
13	08	2001	0.002	3.03780489	-9999	0	-9999		
14	08	2001	0.009	3.03780489	-9999	0	-9999		
15	08	2001	10.592	3.03780489	-9999	0	-9999		
16	08	2001	0.062	3.03780489	-9999	0	-9999		
17	08	2001	0	3.03780489	-9999	0	-9999		
18	08	2001	5.529	3.03780489	-9999	0	-9999		
19	08	2001	0.132	3.03780489	-9999	0	-9999		
20	08	2001	0	3.03780489	-9999	0	-9999		
21	08	2001	0.002	3.03780489	-9999	0	-9999		
22	08	2001	0	3.03780489	-9999	0	-9999		
23	08	2001	0	3.03780489	-9999	0	-9999		
24	08	2001	0	3.03780489	-9999	0	-9999		
25	08	2001	3.277	3.03780489	-9999	0	-9999		
26	08	2001	0	3.03780489	-9999	0	-9999		
27	08	2001	0	3.03780489	-9999	0	-9999		
28	08	2001	0	3.03780489	-9999	0	-9999		
29	08	2001	0	3.03780489	-9999	0	-9999		
30	08	2001	1.341	3.03780489	-9999	0	-9999		
31	08	2001	0.961	3.03780489	-9999	0	-9999		
01	09	2001	0.003	1.923285564	-9999	0	-9999		
02	09	2001	1.029	1.923285564	-9999	0	-9999		
03	09	2001	1.464	1.923285564	-9999	0	-9999		
04	09	2001	0.084	1.923285564	-9999	0	-9999		
05	09	2001	11.405	1.923285564	-9999	0	-9999		
06	09	2001	0.002	1.923285564	-9999	0	-9999		
07	09	2001	0.194	1.923285564	-9999	0	-9999		
08	09	2001	0	1.923285564	-9999	0	-9999		
09	09	2001	0.002	1.923285564	-9999	0	-9999		
10	09	2001	0.081	1.923285564	-9999	0	-9999		
11	09	2001	0	1.923285564	-9999	0	-9999		
12	09	2001	4.151	1.923285564	-9999	0	-9999		
13	09	2001	3.072	1.923285564	-9999	0	-9999		
14	09	2001	2.22	1.923285564	40.44	0	-9999		
15	09	2001	0.135	1.923285564	-9999	0	-9999		
16	09	2001	0.019	1.923285564	-9999	0	-9999		
17	09	2001	3.222	1.923285564	-9999	0	-9999		
18	09	2001	15.965	1.923285564	-9999	0	-9999		
19	09	2001	4.386	1.923285564	39.81	0	-9999		
20	09	2001	0.094	1.923285564	-9999	0	-9999		
21	09	2001	0.396	1.923285564	-9999	0	-9999		
22	09	2001	0.002	1.923285564	-9999	0	-9999		
23	09	2001	12.138	1.923285564	-9999	0	-9999		
24	09	2001	9.66	1.923285564	-9999	0	-9999		
25	09	2001	9.066	1.923285564	-9999	0	-9999		
26	09	2001	0.784	1.923285564	-9999	0	-9999		
27	09	2001	8.988	1.923285564	-9999	0	-9999		
28	09	2001	7.72	1.923285564	-9999	0	-9999		
29	09	2001	5.579	1.923285564	-9999	0	-9999		
30	09	2001	8.351	1.923285564	-9999	0	-9999		
01	10	2001	0.006	1.439998422	-9999	0	-9999		
02	10	2001	0	1.439998422	-9999	0	-9999		
03	10	2001	0	1.439998422	-9999	0	-9999		
04	10	2001	1.574	1.439998422	-9999	0	-9999		
05	10	2001	1.534	1.439998422	-9999	0	-9999		
06	10	2001	0.051	1.439998422	-9999	0	-9999		
07	10	2001	3.776	1.439998422	-9999	0	-9999		
08	10	2001	7.296	1.439998422	-9999	0	-9999		
09	10	2001	0.001	1.439998422	-9999	0	-9999		
10	10	2001	0.71	1.439998422	-9999	0	-9999		
11	10	2001	0	1.439998422	-9999	0	-9999		
12	10	2001	0	1.439998422	-9999	0	-9999		
13	10	2001	0.074	1.439998422	-9999	0	-9999		
14	10	2001	0.492	1.439998422	-9999	0	-9999		
15	10	2001	5.437	1.439998422	-9999	0	-9999		
16	10	2001	0.001	1.439998422	-9999	0	-9999		
17	10	2001	4.889	1.439998422	40.89	0	-9999		
18	10	2001	0.39	1.439998422	-9999	0	-9999		
19	10	2001	1.205	1.439998422	-9999	0	-9999		
20	10	2001	8.515	1.439998422	-9999	0	-9999		
21	10	2001	12.461	1.439998422	-9999	0	-9999		
22	10	2001	7.01	1.439998422	-9999	0	-9999		
23	10	2001	0.541	1.439998422	-9999	0	-9999		
24	10	2001	1.41	1.439998422	-9999	0	-9999		
25	10	2001	4.38	1.439998422	-9999	0	-9999		
26	10	2001	11.125	1.439998422	-9999	0	-9999		
27	10	2001	0.001	1.439998422	-9999	0	-9999		
28	10	2001	0	1.439998422	-9999	0	-9999		
29	10	2001	0	1.439998422	-9999	0	-9999		
30	10	2001	0.357	1.439998422	-9999	0	-9999		
31	10	2001	0	1.439998422	-9999	0	-9999		
01	11	2001	0	0.621369182	-9999	0	-9999		
02	11	2001	0.076	0.621369182	-9999	0	-9999		
03	11	2001	0.076	0.621369182	-9999	0	-9999		
04	11	2001	0	0.621369182	-9999	0	-9999		
05	11	2001	0.006	0.621369182	-9999	0	-9999		
06	11	2001	0.006	0.621369182	-9999	0	-9999		
07	11	2001	4.166	0.621369182	-9999	0	-9999		
08	11	2001	5.47	0.621369182	-9999	0	-9999		
09	11	2001	0.189	0.621369182	-9999	0	-9999		
10	11	2001	0.001	0.621369182	-9999	0	-9999		
11	11	2001	2.779	0.621369182	-9999	0	-9999		
12	11	2001	1.01	0.621369182	-9999	0	-9999		
13	11	2001	0.011	0.621369182	-9999	0	-9999		
14	11	2001	0.001	0.621369182	41.09	0	-9999		
15	11	2001	0	0.621369182	-9999	0	-9999		
16	11	2001	0	0.621369182	-9999	0	-9999		
17	11	2001	0	0.621369182	-9999	0	-9999		
18	11	2001	0	0.621369182	-9999	0	-9999		
19	11	2001	0	0.621369182	-9999	0	-9999		
20	11	2001	0	0.621369182	-9999	0	-9999		
21	11	2001	1.223	0.621369182	-9999	0	-9999		
22	11	2001	0	0.621369182	-9999	0	-9999		
23	11	2001	0.077	0.621369182	-9999	0	-9999		
24	11	2001	0.002	0.621369182	-9999	0	-9999		
25	11	2001	1.549	0.621369182	-9999	0	-9999		
26	11	2001	0.059	0.621369182	-9999	0	-9999		
27	11	2001	2.144	0.621369182	-9999	0	-9999		
28	11	2001	4.842	0.621369182	-9999	0	-9999		
29	11	2001	3.867	0.621369182	-9999	0	-9999		
30	11	2001	4.68	0.621369182	-9999	0	-9999		
01	12	2001	3.447	0.364931107	-9999	0	-9999		
02	12	2001	0.082	0.364931107	-9999	0	-9999		
03	12	2001	8.092	0.364931107	-9999	0	-9999		
04	12	2001	3.545	0.364931107	-9999	0	-9999		
05	12	2001	0.956	0.364931107	-9999	0	-9999		
06	12	2001	0.001	0.364931107	-9999	0	-9999		
07	12	2001	0.002	0.364931107	-9999	0	-9999		
08	12	2001	0.074	0.364931107	-9999	0	-9999		
09	12	2001	0.129	0.364931107	-9999	0	-9999		
10	12	2001	0.271	0.364931107	-9999	0	-9999		
11	12	2001	0.002	0.364931107	-9999	0	-9999		
12	12	2001	0.074	0.364931107	-9999	0	-9999		
13	12	2001	0.286	0.364931107	-9999	0	-9999		
14	12	2001	0.406	0.364931107	-9999	0	-9999		
15	12	2001	0.353	0.364931107	-9999	0	-9999		
16	12	2001	0.138	0.364931107	-9999	0	-9999		
17	12	2001	0.234	0.364931107	41.37	0	-9999		
18	12	2001	0.001	0.364931107	-9999	0	-9999		
19	12	2001	0.062	0.364931107	-9999	0	-9999		
20	12	2001	0.142	0.364931107	-9999	0	-9999		
21	12	2001	5.615	0.364931107	-9999	0	-9999		
22	12	2001	0.021	0.364931107	-9999	0	-9999		
23	12	2001	0.534	0.364931107	-9999	0	-9999		
24	12	2001	2.576	0.364931107	-9999	0	-9999		
25	12	2001	0.001	0.364931107	-9999	0	-9999		
26	12	2001	0.067	0.364931107	-9999	0	-9999		
27	12	2001	0.156	0.364931107	-9999	0	-9999		
28	12	2001	2.301	0.364931107	-9999	0	-9999		
29	12	2001	0.005	0.364931107	-9999	0	-9999		
30	12	2001	0.011	0.364931107	-9999	0	-9999		
31	12	2001	0	0.364931107	-9999	0	-9999		
01	01	2002	0.055	0.575341835	-9999	0	-9999		
02	01	2002	0	0.575341835	-9999	0	-9999		
03	01	2002	0.075	0.575341835	-9999	0	-9999		
04	01	2002	0.077	0.575341835	-9999	0	-9999		
05	01	2002	0.868	0.575341835	-9999	0	-9999		
06	01	2002	0.123	0.575341835	-9999	0	-9999		
07	01	2002	0.135	0.575341835	-9999	0	-9999		
08	01	2002	0	0.575341835	-9999	0	-9999		
09	01	2002	0.006	0.575341835	-9999	0	-9999		
10	01	2002	1.75	0.575341835	-9999	0	-9999		
11	01	2002	5.562	0.575341835	-9999	0	-9999		
12	01	2002	0.599	0.575341835	-9999	0	-9999		
13	01	2002	0.001	0.575341835	-9999	0	-9999		
14	01	2002	0.459	0.575341835	-9999	0	-9999		
15	01	2002	0.076	0.575341835	-9999	0	-9999		
16	01	2002	0.001	0.575341835	-9999	0	-9999		
17	01	2002	0.138	0.575341835	-9999	0	-9999		
18	01	2002	1.114	0.575341835	-9999	0	-9999		
