NUMBER OF OBSERVATIONS								
19936								
DAY	MONTH	YEAR	RAIN	PET	GWL	ABS		
17	01	1980	0.001	0.368218775	-9999	0	-9999	
18	01	1980	0.063	0.368218775	-9999	0	-9999	
19	01	1980	0.995	0.368218775	-9999	0	-9999	
20	01	1980	4.722	0.368218775	-9999	0	-9999	
21	01	1980	1.676	0.368218775	25.87	0	-9999	
22	01	1980	0.023	0.368218775	-9999	0	-9999	
23	01	1980	0.468	0.368218775	-9999	0	-9999	
24	01	1980	0.003	0.368218775	-9999	0	-9999	
25	01	1980	0.005	0.368218775	-9999	0	-9999	
26	01	1980	0.004	0.368218775	-9999	0	-9999	
27	01	1980	0.001	0.368218775	-9999	0	-9999	
28	01	1980	4.499	0.368218775	-9999	0	-9999	
29	01	1980	1.223	0.368218775	-9999	0	-9999	
30	01	1980	5.96	0.368218775	-9999	0	-9999	
31	01	1980	2.321	0.368218775	-9999	0	-9999	
01	02	1980	6.403	0.493150144	-9999	0	-9999	
02	02	1980	1.114	0.493150144	-9999	0	-9999	
03	02	1980	5.073	0.493150144	-9999	0	-9999	
04	02	1980	10.133	0.493150144	-9999	0	-9999	
05	02	1980	3.066	0.493150144	-9999	0	-9999	
06	02	1980	5.203	0.493150144	-9999	0	-9999	
07	02	1980	8.681	0.493150144	-9999	0	-9999	
08	02	1980	1.205	0.493150144	-9999	0	-9999	
09	02	1980	0.036	0.493150144	-9999	0	-9999	
10	02	1980	0.005	0.493150144	-9999	0	-9999	
11	02	1980	0.011	0.493150144	-9999	0	-9999	
12	02	1980	0	0.493150144	-9999	0	-9999	
13	02	1980	0.038	0.493150144	-9999	0	-9999	
14	02	1980	1.754	0.493150144	-9999	0	-9999	
15	02	1980	0.503	0.493150144	-9999	0	-9999	
16	02	1980	0.013	0.493150144	-9999	0	-9999	
17	02	1980	0.021	0.493150144	-9999	0	-9999	
18	02	1980	0.002	0.493150144	-9999	0	-9999	
19	02	1980	0	0.493150144	-9999	0	-9999	
20	02	1980	0.007	0.493150144	-9999	0	-9999	
21	02	1980	0.067	0.493150144	-9999	0	-9999	
22	02	1980	7.077	0.493150144	-9999	0	-9999	
23	02	1980	0.02	0.493150144	-9999	0	-9999	
24	02	1980	9.506	0.493150144	-9999	0	-9999	
25	02	1980	2.605	0.493150144	26.48	0	-9999	
26	02	1980	0.013	0.493150144	-9999	0	-9999	
27	02	1980	0.001	0.493150144	-9999	0	-9999	
28	02	1980	0.001	0.493150144	-9999	0	-9999	
29	02	1980	0	0.493150144	-9999	0	-9999	
01	03	1980	0	0.996163292	-9999	0	-9999	
02	03	1980	0.002	0.996163292	-9999	0	-9999	
03	03	1980	0.002	0.996163292	-9999	0	-9999	
04	03	1980	0.005	0.996163292	-9999	0	-9999	
05	03	1980	2.17	0.996163292	-9999	0	-9999	
06	03	1980	4.119	0.996163292	-9999	0	-9999	
07	03	1980	3.874	0.996163292	-9999	0	-9999	
08	03	1980	0.73	0.996163292	-9999	0	-9999	
09	03	1980	0.312	0.996163292	-9999	0	-9999	
10	03	1980	3.237	0.996163292	-9999	0	-9999	
11	03	1980	2.246	0.996163292	-9999	0	-9999	
12	03	1980	13.692	0.996163292	-9999	0	-9999	
13	03	1980	2.765	0.996163292	-9999	0	-9999	
14	03	1980	2.885	0.996163292	-9999	0	-9999	
15	03	1980	0.016	0.996163292	-9999	0	-9999	
16	03	1980	0.721	0.996163292	-9999	0	-9999	
17	03	1980	12.864	0.996163292	-9999	0	-9999	
18	03	1980	0.923	0.996163292	-9999	0	-9999	
19	03	1980	0.02	0.996163292	-9999	0	-9999	
20	03	1980	0.001	0.996163292	-9999	0	-9999	
21	03	1980	0.001	0.996163292	-9999	0	-9999	
22	03	1980	0	0.996163292	-9999	0	-9999	
23	03	1980	0.006	0.996163292	-9999	0	-9999	
24	03	1980	0.517	0.996163292	-9999	0	-9999	
25	03	1980	0.132	0.996163292	26.8	0	-9999	
26	03	1980	3.279	0.996163292	-9999	0	-9999	
27	03	1980	0.197	0.996163292	-9999	0	-9999	
28	03	1980	5.34	0.996163292	-9999	0	-9999	
29	03	1980	0.028	0.996163292	-9999	0	-9999	
30	03	1980	0.007	0.996163292	-9999	0	-9999	
31	03	1980	2.06	0.996163292	-9999	0	-9999	
01	04	1980	6.705	1.946299237	-9999	0	-9999	
02	04	1980	0.736	1.946299237	-9999	0	-9999	
03	04	1980	0.002	1.946299237	-9999	0	-9999	
04	04	1980	0	1.946299237	-9999	0	-9999	
05	04	1980	0	1.946299237	-9999	0	-9999	
06	04	1980	0.001	1.946299237	-9999	0	-9999	
07	04	1980	0.002	1.946299237	-9999	0	-9999	
08	04	1980	0.397	1.946299237	-9999	0	-9999	
09	04	1980	0.03	1.946299237	-9999	0	-9999	
10	04	1980	0.001	1.946299237	-9999	0	-9999	
11	04	1980	0.002	1.946299237	-9999	0	-9999	
12	04	1980	0	1.946299237	-9999	0	-9999	
13	04	1980	0	1.946299237	-9999	0	-9999	
14	04	1980	0	1.946299237	-9999	0	-9999	
15	04	1980	0	1.946299237	-9999	0	-9999	
16	04	1980	0.025	1.946299237	-9999	0	-9999	
17	04	1980	0.001	1.946299237	-9999	0	-9999	
18	04	1980	0.002	1.946299237	26.91	0	-9999	
19	04	1980	0.354	1.946299237	-9999	0	-9999	
20	04	1980	2.067	1.946299237	-9999	0	-9999	
21	04	1980	0.122	1.946299237	-9999	0	-9999	
22	04	1980	0.897	1.946299237	-9999	0	-9999	
23	04	1980	0.091	1.946299237	-9999	0	-9999	
24	04	1980	0.19	1.946299237	-9999	0	-9999	
25	04	1980	0.257	1.946299237	-9999	0	-9999	
26	04	1980	3.051	1.946299237	-9999	0	-9999	
27	04	1980	0.223	1.946299237	-9999	0	-9999	
28	04	1980	0.093	1.946299237	-9999	0	-9999	
29	04	1980	5.158	1.946299237	-9999	0	-9999	
30	04	1980	0.373	1.946299237	-9999	0	-9999	
01	05	1980	0	3.096982907	-9999	0	-9999	
02	05	1980	0	3.096982907	-9999	0	-9999	
03	05	1980	0.006	3.096982907	-9999	0	-9999	
04	05	1980	0.001	3.096982907	-9999	0	-9999	
05	05	1980	0	3.096982907	-9999	0	-9999	
06	05	1980	0.01	3.096982907	-9999	0	-9999	
07	05	1980	0.092	3.096982907	-9999	0	-9999	
08	05	1980	0.039	3.096982907	-9999	0	-9999	
09	05	1980	0.003	3.096982907	-9999	0	-9999	
10	05	1980	0	3.096982907	-9999	0	-9999	
11	05	1980	0	3.096982907	-9999	0	-9999	
12	05	1980	0	3.096982907	-9999	0	-9999	
13	05	1980	0	3.096982907	-9999	0	-9999	
14	05	1980	0	3.096982907	-9999	0	-9999	
15	05	1980	0	3.096982907	-9999	0	-9999	
16	05	1980	0	3.096982907	-9999	0	-9999	
17	05	1980	0	3.096982907	-9999	0	-9999	
18	05	1980	0	3.096982907	-9999	0	-9999	
19	05	1980	0	3.096982907	-9999	0	-9999	
20	05	1980	0.412	3.096982907	-9999	0	-9999	
21	05	1980	0.009	3.096982907	-9999	0	-9999	
22	05	1980	0.008	3.096982907	-9999	0	-9999	
23	05	1980	0.903	3.096982907	-9999	0	-9999	
24	05	1980	0.023	3.096982907	-9999	0	-9999	
25	05	1980	0.007	3.096982907	-9999	0	-9999	
26	05	1980	0.003	3.096982907	-9999	0	-9999	
27	05	1980	0.014	3.096982907	-9999	0	-9999	
28	05	1980	5.286	3.096982907	26.46	0	-9999	
29	05	1980	0.023	3.096982907	-9999	0	-9999	
30	05	1980	0.177	3.096982907	-9999	0	-9999	
31	05	1980	6.601	3.096982907	-9999	0	-9999	
01	06	1980	0.243	3.116708913	-9999	0	-9999	
02	06	1980	0.008	3.116708913	-9999	0	-9999	
03	06	1980	0	3.116708913	-9999	0	-9999	
04	06	1980	0.012	3.116708913	-9999	0	-9999	
05	06	1980	1.32	3.116708913	-9999	0	-9999	
06	06	1980	0.014	3.116708913	-9999	0	-9999	
07	06	1980	2.612	3.116708913	-9999	0	-9999	
08	06	1980	0.035	3.116708913	-9999	0	-9999	
09	06	1980	0.242	3.116708913	-9999	0	-9999	
10	06	1980	3.399	3.116708913	-9999	0	-9999	
11	06	1980	6.754	3.116708913	-9999	0	-9999	
12	06	1980	1.637	3.116708913	-9999	0	-9999	
13	06	1980	7.719	3.116708913	-9999	0	-9999	
14	06	1980	1.113	3.116708913	-9999	0	-9999	
15	06	1980	0.937	3.116708913	-9999	0	-9999	
16	06	1980	0.525	3.116708913	-9999	0	-9999	
17	06	1980	2.549	3.116708913	-9999	0	-9999	
18	06	1980	0.335	3.116708913	-9999	0	-9999	
19	06	1980	0.317	3.116708913	-9999	0	-9999	
20	06	1980	0.238	3.116708913	-9999	0	-9999	
21	06	1980	0.46	3.116708913	-9999	0	-9999	
22	06	1980	4.65	3.116708913	-9999	0	-9999	
23	06	1980	4.456	3.116708913	-9999	0	-9999	
24	06	1980	7.044	3.116708913	-9999	0	-9999	
25	06	1980	5.059	3.116708913	-9999	0	-9999	
26	06	1980	1.043	3.116708913	25.87	0	-9999	
27	06	1980	7.039	3.116708913	-9999	0	-9999	
28	06	1980	0.858	3.116708913	-9999	0	-9999	
29	06	1980	0.139	3.116708913	-9999	0	-9999	
30	06	1980	37.134	3.116708913	-9999	0	-9999	
01	07	1980	2.153	2.745202471	-9999	0	-9999	
02	07	1980	0.064	2.745202471	-9999	0	-9999	
03	07	1980	2.45	2.745202471	-9999	0	-9999	
04	07	1980	0.067	2.745202471	-9999	0	-9999	
05	07	1980	0.211	2.745202471	-9999	0	-9999	
06	07	1980	0.231	2.745202471	-9999	0	-9999	
07	07	1980	4.537	2.745202471	-9999	0	-9999	
08	07	1980	9.209	2.745202471	-9999	0	-9999	
09	07	1980	5.99	2.745202471	-9999	0	-9999	
10	07	1980	0.644	2.745202471	-9999	0	-9999	
11	07	1980	0.552	2.745202471	-9999	0	-9999	
12	07	1980	1.907	2.745202471	-9999	0	-9999	
13	07	1980	21.586	2.745202471	-9999	0	-9999	
14	07	1980	3.422	2.745202471	-9999	0	-9999	
15	07	1980	0.29	2.745202471	-9999	0	-9999	
16	07	1980	0.002	2.745202471	-9999	0	-9999	
17	07	1980	2.043	2.745202471	-9999	0	-9999	
18	07	1980	5.579	2.745202471	-9999	0	-9999	
19	07	1980	12.39	2.745202471	-9999	0	-9999	
20	07	1980	2.834	2.745202471	-9999	0	-9999	
21	07	1980	0.006	2.745202471	-9999	0	-9999	
22	07	1980	0	2.745202471	-9999	0	-9999	
23	07	1980	0	2.745202471	-9999	0	-9999	
24	07	1980	0	2.745202471	-9999	0	-9999	
25	07	1980	0	2.745202471	-9999	0	-9999	
26	07	1980	2.153	2.745202471	-9999	0	-9999	
27	07	1980	0.036	2.745202471	-9999	0	-9999	
28	07	1980	0.014	2.745202471	-9999	0	-9999	
29	07	1980	0.26	2.745202471	-9999	0	-9999	
30	07	1980	0.173	2.745202471	-9999	0	-9999	
31	07	1980	0.057	2.745202471	25.43	0	-9999	
01	08	1980	22.719	2.567668419	-9999	0	-9999	
02	08	1980	0.412	2.567668419	-9999	0	-9999	
03	08	1980	0.022	2.567668419	-9999	0	-9999	
04	08	1980	0.346	2.567668419	-9999	0	-9999	
05	08	1980	0.018	2.567668419	-9999	0	-9999	
06	08	1980	0.081	2.567668419	-9999	0	-9999	
07	08	1980	3.376	2.567668419	-9999	0	-9999	
08	08	1980	0.574	2.567668419	-9999	0	-9999	
09	08	1980	0.882	2.567668419	-9999	0	-9999	
10	08	1980	0.059	2.567668419	-9999	0	-9999	
11	08	1980	4.696	2.567668419	-9999	0	-9999	
12	08	1980	1.259	2.567668419	-9999	0	-9999	
13	08	1980	0.063	2.567668419	-9999	0	-9999	
14	08	1980	6.772	2.567668419	-9999	0	-9999	
15	08	1980	2.425	2.567668419	-9999	0	-9999	
16	08	1980	0.04	2.567668419	-9999	0	-9999	
17	08	1980	0.141	2.567668419	-9999	0	-9999	
18	08	1980	0.005	2.567668419	-9999	0	-9999	
19	08	1980	0.001	2.567668419	-9999	0	-9999	
20	08	1980	1.836	2.567668419	-9999	0	-9999	
21	08	1980	0	2.567668419	-9999	0	-9999	
22	08	1980	0.016	2.567668419	-9999	0	-9999	
23	08	1980	0	2.567668419	-9999	0	-9999	
24	08	1980	0	2.567668419	-9999	0	-9999	
25	08	1980	0	2.567668419	-9999	0	-9999	
26	08	1980	0	2.567668419	-9999	0	-9999	
27	08	1980	0.002	2.567668419	-9999	0	-9999	
28	08	1980	0.448	2.567668419	-9999	0	-9999	
29	08	1980	10.284	2.567668419	25.15	0	-9999	
30	08	1980	3.74	2.567668419	-9999	0	-9999	
31	08	1980	0.012	2.567668419	-9999	0	-9999	
01	09	1980	0.001	1.989038916	-9999	0	-9999	
02	09	1980	0	1.989038916	-9999	0	-9999	
03	09	1980	0.001	1.989038916	-9999	0	-9999	
04	09	1980	0.025	1.989038916	-9999	0	-9999	
05	09	1980	2.556	1.989038916	-9999	0	-9999	
06	09	1980	0	1.989038916	-9999	0	-9999	
07	09	1980	0	1.989038916	-9999	0	-9999	
08	09	1980	0.041	1.989038916	-9999	0	-9999	
09	09	1980	0.048	1.989038916	-9999	0	-9999	
10	09	1980	1.314	1.989038916	-9999	0	-9999	
11	09	1980	0.18	1.989038916	-9999	0	-9999	
12	09	1980	0.035	1.989038916	-9999	0	-9999	
13	09	1980	0.33	1.989038916	-9999	0	-9999	
14	09	1980	0.139	1.989038916	-9999	0	-9999	
15	09	1980	0.089	1.989038916	-9999	0	-9999	
16	09	1980	14.49	1.989038916	-9999	0	-9999	
17	09	1980	0.005	1.989038916	-9999	0	-9999	
18	09	1980	0.163	1.989038916	-9999	0	-9999	
19	09	1980	4.796	1.989038916	-9999	0	-9999	
20	09	1980	1.54	1.989038916	-9999	0	-9999	
21	09	1980	0.047	1.989038916	-9999	0	-9999	
22	09	1980	1.643	1.989038916	-9999	0	-9999	
23	09	1980	0.238	1.989038916	-9999	0	-9999	
24	09	1980	0.001	1.989038916	-9999	0	-9999	
25	09	1980	0.003	1.989038916	-9999	0	-9999	
26	09	1980	0.019	1.989038916	-9999	0	-9999	
27	09	1980	0.008	1.989038916	-9999	0	-9999	
28	09	1980	0	1.989038916	-9999	0	-9999	
29	09	1980	0.004	1.989038916	-9999	0	-9999	
30	09	1980	0	1.989038916	24.71	0	-9999	
01	10	1980	0	1.121094662	-9999	0	-9999	
02	10	1980	0	1.121094662	-9999	0	-9999	
03	10	1980	1.465	1.121094662	-9999	0	-9999	
04	10	1980	0.006	1.121094662	-9999	0	-9999	
05	10	1980	0.128	1.121094662	-9999	0	-9999	
06	10	1980	13.176	1.121094662	-9999	0	-9999	
07	10	1980	0.349	1.121094662	-9999	0	-9999	
08	10	1980	0.008	1.121094662	-9999	0	-9999	
09	10	1980	0	1.121094662	-9999	0	-9999	
10	10	1980	6.011	1.121094662	-9999	0	-9999	
11	10	1980	0.33	1.121094662	-9999	0	-9999	
12	10	1980	0.123	1.121094662	-9999	0	-9999	
13	10	1980	0.042	1.121094662	-9999	0	-9999	
14	10	1980	0.002	1.121094662	-9999	0	-9999	
15	10	1980	13.283	1.121094662	-9999	0	-9999	
16	10	1980	14.03	1.121094662	-9999	0	-9999	
17	10	1980	8.644	1.121094662	-9999	0	-9999	
18	10	1980	0.701	1.121094662	-9999	0	-9999	
19	10	1980	5.96	1.121094662	-9999	0	-9999	
20	10	1980	1.157	1.121094662	-9999	0	-9999	
21	10	1980	0.788	1.121094662	-9999	0	-9999	
22	10	1980	3.303	1.121094662	-9999	0	-9999	
23	10	1980	0.039	1.121094662	-9999	0	-9999	
24	10	1980	1.783	1.121094662	-9999	0	-9999	
25	10	1980	0.144	1.121094662	-9999	0	-9999	
26	10	1980	3.864	1.121094662	-9999	0	-9999	
27	10	1980	0.027	1.121094662	-9999	0	-9999	
28	10	1980	2.265	1.121094662	-9999	0	-9999	
29	10	1980	0.012	1.121094662	-9999	0	-9999	
30	10	1980	0.001	1.121094662	-9999	0	-9999	
31	10	1980	0.003	1.121094662	24.45	0	-9999	
01	11	1980	0.002	0.733149881	-9999	0	-9999	
02	11	1980	0.002	0.733149881	-9999	0	-9999	
03	11	1980	0.15	0.733149881	-9999	0	-9999	
04	11	1980	1.426	0.733149881	-9999	0	-9999	
05	11	1980	0.034	0.733149881	-9999	0	-9999	
06	11	1980	8.508	0.733149881	-9999	0	-9999	
07	11	1980	1.681	0.733149881	-9999	0	-9999	
08	11	1980	0.179	0.733149881	-9999	0	-9999	
09	11	1980	0.132	0.733149881	-9999	0	-9999	
10	11	1980	0.03	0.733149881	-9999	0	-9999	
11	11	1980	0.753	0.733149881	-9999	0	-9999	
12	11	1980	0.06	0.733149881	-9999	0	-9999	
13	11	1980	0.046	0.733149881	-9999	0	-9999	
14	11	1980	8.357	0.733149881	-9999	0	-9999	
15	11	1980	11.212	0.733149881	-9999	0	-9999	
16	11	1980	0.959	0.733149881	-9999	0	-9999	
17	11	1980	4.963	0.733149881	-9999	0	-9999	
18	11	1980	0.484	0.733149881	-9999	0	-9999	
19	11	1980	2.703	0.733149881	-9999	0	-9999	
20	11	1980	0.011	0.733149881	-9999	0	-9999	
21	11	1980	0.104	0.733149881	-9999	0	-9999	
22	11	1980	0.478	0.733149881	-9999	0	-9999	
23	11	1980	1.455	0.733149881	-9999	0	-9999	
24	11	1980	0.068	0.733149881	-9999	0	-9999	
25	11	1980	2.68	0.733149881	24.4	0	-9999	
26	11	1980	1.373	0.733149881	-9999	0	-9999	
27	11	1980	5.731	0.733149881	-9999	0	-9999	
28	11	1980	9.839	0.733149881	-9999	0	-9999	
29	11	1980	3.006	0.733149881	-9999	0	-9999	
30	11	1980	0.034	0.733149881	-9999	0	-9999	
01	12	1980	0.972	0.496437812	-9999	0	-9999	
02	12	1980	4.677	0.496437812	-9999	0	-9999	
03	12	1980	3.502	0.496437812	-9999	0	-9999	
04	12	1980	2.308	0.496437812	-9999	0	-9999	
05	12	1980	2.769	0.496437812	-9999	0	-9999	
06	12	1980	4.393	0.496437812	-9999	0	-9999	
07	12	1980	1.855	0.496437812	-9999	0	-9999	
08	12	1980	0.1	0.496437812	-9999	0	-9999	
09	12	1980	0.039	0.496437812	-9999	0	-9999	
10	12	1980	1.105	0.496437812	-9999	0	-9999	
11	12	1980	1.38	0.496437812	-9999	0	-9999	
12	12	1980	0.115	0.496437812	-9999	0	-9999	
13	12	1980	0.73	0.496437812	-9999	0	-9999	
14	12	1980	3.296	0.496437812	-9999	0	-9999	
15	12	1980	3.224	0.496437812	-9999	0	-9999	
16	12	1980	5.833	0.496437812	-9999	0	-9999	
17	12	1980	11.142	0.496437812	-9999	0	-9999	
18	12	1980	0.069	0.496437812	-9999	0	-9999	
19	12	1980	6.99	0.496437812	-9999	0	-9999	
20	12	1980	5.092	0.496437812	-9999	0	-9999	
21	12	1980	0.13	0.496437812	-9999	0	-9999	
22	12	1980	0.052	0.496437812	-9999	0	-9999	
23	12	1980	0.01	0.496437812	-9999	0	-9999	
24	12	1980	0.396	0.496437812	25.29	0	-9999	
25	12	1980	0.005	0.496437812	-9999	0	-9999	
26	12	1980	0.353	0.496437812	-9999	0	-9999	
27	12	1980	0.061	0.496437812	-9999	0	-9999	
28	12	1980	1.037	0.496437812	-9999	0	-9999	
29	12	1980	0.002	0.496437812	-9999	0	-9999	
30	12	1980	0.002	0.496437812	-9999	0	-9999	
31	12	1980	0.221	0.496437812	-9999	0	-9999	
01	01	1981	3.098	0.539177491	-9999	0	-9999	
02	01	1981	3.783	0.539177491	-9999	0	-9999	
03	01	1981	0.068	0.539177491	-9999	0	-9999	
04	01	1981	0.097	0.539177491	-9999	0	-9999	
05	01	1981	0.817	0.539177491	-9999	0	-9999	
06	01	1981	1.525	0.539177491	-9999	0	-9999	
07	01	1981	0.405	0.539177491	-9999	0	-9999	
08	01	1981	0.092	0.539177491	-9999	0	-9999	
09	01	1981	7.442	0.539177491	-9999	0	-9999	
10	01	1981	1.309	0.539177491	-9999	0	-9999	
11	01	1981	1.108	0.539177491	-9999	0	-9999	
12	01	1981	7.714	0.539177491	-9999	0	-9999	
13	01	1981	3.777	0.539177491	-9999	0	-9999	
14	01	1981	3.856	0.539177491	-9999	0	-9999	
15	01	1981	0.005	0.539177491	-9999	0	-9999	
16	01	1981	4.047	0.539177491	-9999	0	-9999	
17	01	1981	5.4	0.539177491	-9999	0	-9999	
18	01	1981	2.874	0.539177491	-9999	0	-9999	
19	01	1981	2.97	0.539177491	-9999	0	-9999	
20	01	1981	2.224	0.539177491	-9999	0	-9999	
21	01	1981	3.48	0.539177491	-9999	0	-9999	
22	01	1981	0.301	0.539177491	-9999	0	-9999	
23	01	1981	0.023	0.539177491	-9999	0	-9999	
24	01	1981	0.001	0.539177491	-9999	0	-9999	
25	01	1981	0.069	0.539177491	25.96	0	-9999	
26	01	1981	1.668	0.539177491	-9999	0	-9999	
27	01	1981	0.051	0.539177491	-9999	0	-9999	
28	01	1981	0.006	0.539177491	-9999	0	-9999	
29	01	1981	0.004	0.539177491	-9999	0	-9999	
30	01	1981	0	0.539177491	-9999	0	-9999	
31	01	1981	0.001	0.539177491	-9999	0	-9999	
01	02	1981	0	0.526026821	-9999	0	-9999	
02	02	1981	4.136	0.526026821	-9999	0	-9999	
03	02	1981	0.075	0.526026821	-9999	0	-9999	
04	02	1981	0.087	0.526026821	-9999	0	-9999	
05	02	1981	0.125	0.526026821	-9999	0	-9999	
06	02	1981	0.029	0.526026821	-9999	0	-9999	
07	02	1981	0.026	0.526026821	-9999	0	-9999	
08	02	1981	0.245	0.526026821	-9999	0	-9999	
09	02	1981	10.239	0.526026821	-9999	0	-9999	
10	02	1981	0.272	0.526026821	-9999	0	-9999	
11	02	1981	0.013	0.526026821	-9999	0	-9999	
12	02	1981	0	0.526026821	-9999	0	-9999	
13	02	1981	0.004	0.526026821	-9999	0	-9999	
14	02	1981	0	0.526026821	-9999	0	-9999	
15	02	1981	0	0.526026821	-9999	0	-9999	
16	02	1981	0.004	0.526026821	-9999	0	-9999	
17	02	1981	0.062	0.526026821	-9999	0	-9999	
18	02	1981	0.071	0.526026821	-9999	0	-9999	
19	02	1981	0.175	0.526026821	-9999	0	-9999	
20	02	1981	0.105	0.526026821	-9999	0	-9999	
21	02	1981	0.026	0.526026821	-9999	0	-9999	
22	02	1981	2.944	0.526026821	-9999	0	-9999	
23	02	1981	1.499	0.526026821	-9999	0	-9999	
24	02	1981	0.32	0.526026821	-9999	0	-9999	
25	02	1981	0.63	0.526026821	-9999	0	-9999	
26	02	1981	0.019	0.526026821	-9999	0	-9999	
27	02	1981	2.81	0.526026821	26.54	0	-9999	
28	02	1981	1.639	0.526026821	-9999	0	-9999	
01	03	1981	4.8	1.127669997	-9999	0	-9999	
02	03	1981	4.156	1.127669997	-9999	0	-9999	
03	03	1981	0.579	1.127669997	-9999	0	-9999	
04	03	1981	0.017	1.127669997	-9999	0	-9999	
05	03	1981	4.696	1.127669997	-9999	0	-9999	
06	03	1981	3.196	1.127669997	-9999	0	-9999	
07	03	1981	1.321	1.127669997	-9999	0	-9999	
08	03	1981	0.741	1.127669997	-9999	0	-9999	
09	03	1981	28.795	1.127669997	-9999	0	-9999	
10	03	1981	12.885	1.127669997	-9999	0	-9999	
11	03	1981	8.803	1.127669997	-9999	0	-9999	
12	03	1981	4.173	1.127669997	-9999	0	-9999	
13	03	1981	7.62	1.127669997	-9999	0	-9999	
14	03	1981	6.942	1.127669997	-9999	0	-9999	
15	03	1981	0.518	1.127669997	-9999	0	-9999	
16	03	1981	1.246	1.127669997	-9999	0	-9999	
17	03	1981	1.714	1.127669997	-9999	0	-9999	
18	03	1981	0.075	1.127669997	-9999	0	-9999	
19	03	1981	0.002	1.127669997	-9999	0	-9999	
20	03	1981	0.06	1.127669997	-9999	0	-9999	
21	03	1981	0.673	1.127669997	-9999	0	-9999	
22	03	1981	4.056	1.127669997	-9999	0	-9999	
23	03	1981	4.325	1.127669997	-9999	0	-9999	
24	03	1981	2.342	1.127669997	-9999	0	-9999	
25	03	1981	1.536	1.127669997	-9999	0	-9999	
26	03	1981	0.281	1.127669997	-9999	0	-9999	
27	03	1981	0.012	1.127669997	-9999	0	-9999	
28	03	1981	0.003	1.127669997	-9999	0	-9999	
29	03	1981	5.086	1.127669997	-9999	0	-9999	
30	03	1981	2.718	1.127669997	-9999	0	-9999	
31	03	1981	4.593	1.127669997	27.02	0	-9999	
01	04	1981	0.483	1.614244806	-9999	0	-9999	
02	04	1981	0.008	1.614244806	-9999	0	-9999	
03	04	1981	0.179	1.614244806	-9999	0	-9999	
04	04	1981	0.596	1.614244806	-9999	0	-9999	
05	04	1981	0.045	1.614244806	-9999	0	-9999	
06	04	1981	1.097	1.614244806	-9999	0	-9999	
07	04	1981	0.004	1.614244806	-9999	0	-9999	
08	04	1981	0.039	1.614244806	-9999	0	-9999	
09	04	1981	0	1.614244806	-9999	0	-9999	
10	04	1981	1.814	1.614244806	-9999	0	-9999	
11	04	1981	5.785	1.614244806	-9999	0	-9999	
12	04	1981	0.001	1.614244806	-9999	0	-9999	
13	04	1981	0	1.614244806	-9999	0	-9999	
14	04	1981	0	1.614244806	-9999	0	-9999	
15	04	1981	0	1.614244806	-9999	0	-9999	
16	04	1981	0	1.614244806	-9999	0	-9999	
17	04	1981	0.001	1.614244806	-9999	0	-9999	
18	04	1981	0.101	1.614244806	-9999	0	-9999	
19	04	1981	0.096	1.614244806	-9999	0	-9999	
20	04	1981	0.022	1.614244806	-9999	0	-9999	
21	04	1981	0.232	1.614244806	-9999	0	-9999	
22	04	1981	3.317	1.614244806	-9999	0	-9999	
23	04	1981	0.186	1.614244806	-9999	0	-9999	
24	04	1981	12.814	1.614244806	-9999	0	-9999	
25	04	1981	29.354	1.614244806	-9999	0	-9999	
26	04	1981	22.629	1.614244806	-9999	0	-9999	
27	04	1981	0.207	1.614244806	-9999	0	-9999	
28	04	1981	3.5	1.614244806	-9999	0	-9999	
29	04	1981	0.057	1.614244806	-9999	0	-9999	
30	04	1981	2.593	1.614244806	27.33	0	-9999	
01	05	1981	0.075	2.498627399	-9999	0	-9999	
02	05	1981	0.023	2.498627399	-9999	0	-9999	
03	05	1981	6.349	2.498627399	-9999	0	-9999	
04	05	1981	0.627	2.498627399	-9999	0	-9999	
05	05	1981	3.92	2.498627399	-9999	0	-9999	
06	05	1981	0.008	2.498627399	-9999	0	-9999	
07	05	1981	4.718	2.498627399	-9999	0	-9999	
08	05	1981	1.778	2.498627399	-9999	0	-9999	
09	05	1981	8.074	2.498627399	-9999	0	-9999	
10	05	1981	0.01	2.498627399	-9999	0	-9999	
11	05	1981	0.099	2.498627399	-9999	0	-9999	
12	05	1981	0.072	2.498627399	-9999	0	-9999	
13	05	1981	0.011	2.498627399	-9999	0	-9999	
14	05	1981	0.003	2.498627399	-9999	0	-9999	
15	05	1981	2.264	2.498627399	-9999	0	-9999	
16	05	1981	0.733	2.498627399	-9999	0	-9999	
17	05	1981	3.569	2.498627399	-9999	0	-9999	
18	05	1981	4.769	2.498627399	-9999	0	-9999	
19	05	1981	0.365	2.498627399	-9999	0	-9999	
20	05	1981	1.096	2.498627399	-9999	0	-9999	
21	05	1981	12.869	2.498627399	-9999	0	-9999	
22	05	1981	3.836	2.498627399	-9999	0	-9999	
23	05	1981	1.792	2.498627399	-9999	0	-9999	
24	05	1981	2.826	2.498627399	-9999	0	-9999	
25	05	1981	5.986	2.498627399	-9999	0	-9999	
26	05	1981	0.969	2.498627399	-9999	0	-9999	
27	05	1981	7.727	2.498627399	-9999	0	-9999	
28	05	1981	0.036	2.498627399	-9999	0	-9999	
29	05	1981	0.133	2.498627399	-9999	0	-9999	
30	05	1981	0.284	2.498627399	27.6	0	-9999	
31	05	1981	0.079	2.498627399	-9999	0	-9999	
